annotation,SYMBOL
negative regulation of cell population proliferation,NUPR2
cellular response to starvation,NUPR2
regulation of cell cycle,NUPR2
G protein-coupled receptor signaling pathway,OR6C6
detection of chemical stimulus involved in sensory perception of smell,OR6C6
proteolysis,TRABD2B
Wnt signaling pathway,TRABD2B
negative regulation of Wnt signaling pathway,TRABD2B
positive regulation of protein-containing complex assembly,TRABD2B
G protein-coupled receptor signaling pathway,OR2W5P
negative regulation of transcription by RNA polymerase II,HELT
suckling behavior,HELT
transcription by RNA polymerase II,HELT
central nervous system development,HELT
post-embryonic development,HELT
GABAergic neuron differentiation in basal ganglia,HELT
multicellular organism growth,HELT
positive regulation of transcription by RNA polymerase II,HELT
nucleosome assembly,NAP1L6P
sensory perception of sound,GRXCR2
protein localization to organelle,GRXCR2
auditory receptor cell stereocilium organization,GRXCR2
mRNA processing,RBFOX3
RNA splicing,RBFOX3
negative regulation of anion channel activity,TCAF2
positive regulation of cell migration,TCAF2
cilium movement,CFAP73
inner dynein arm assembly,CFAP73
proteolysis,PGPEP1L
sphingosine-1-phosphate receptor signaling pathway,MFSD2B
lipid transport,MFSD2B
carbohydrate transport,MFSD2B
sphingolipid biosynthetic process,MFSD2B
mitochondrial respiratory chain complex II assembly,SDHAF1
spermatogenesis,MGAT4D
cell differentiation,MGAT4D
negative regulation of protein glycosylation,MGAT4D
spermatogenesis,WIPF3
cell differentiation,WIPF3
plasma membrane organization,TLCD2
phospholipid homeostasis,TLCD2
membrane assembly,TLCD2
allantoin metabolic process,URAD
purine nucleobase metabolic process,URAD
visual perception,PCARE
positive regulation of cell population proliferation,PRAMEF25
negative regulation of apoptotic process,PRAMEF25
negative regulation of cell differentiation,PRAMEF25
negative regulation of DNA-templated transcription,PRAMEF25
actin filament organization,OOEP
replication fork processing,OOEP
regulation of protein localization,OOEP
positive regulation of meiotic nuclear division,OOEP
establishment of spindle localization,OOEP
regulation of cell division,OOEP
regulation of establishment of protein localization,OOEP
proteolysis,GGT3P
glutathione biosynthetic process,GGT3P
G protein-coupled receptor signaling pathway,OR51F1
detection of chemical stimulus involved in sensory perception of smell,OR51F1
G protein-coupled receptor signaling pathway,OR2T8
phospholipid biosynthetic process,SERINC4
G protein-coupled receptor signaling pathway,OR4C46
detection of chemical stimulus involved in sensory perception of smell,OR4C46
G protein-coupled receptor signaling pathway,OR5H14
detection of chemical stimulus involved in sensory perception of smell,OR5H14
otolith mineralization,OTOL1
protein homooligomerization,OTOL1
blastocyst hatching,FBLL1
chromatin remodeling,FBLL1
regulation of transcription by RNA polymerase II,EPOP
stem cell differentiation,EPOP
double-strand break repair,SMCHD1
dosage compensation by inactivation of X chromosome,SMCHD1
nose development,SMCHD1
nose development,SMCHD1
positive regulation of DNA repair,SMCHD1
chromosome organization,SMCHD1
brain development,HMX3
embryo implantation,HMX3
cell differentiation,HMX3
inner ear morphogenesis,HMX3
neuromuscular process controlling balance,HMX3
maternal process involved in female pregnancy,HMX3
signal transduction,ANKDD1B
somitogenesis,MSGN1
segment specification,MSGN1
cell differentiation,MSGN1
positive regulation of transcription by RNA polymerase II,MSGN1
negative regulation of systemic arterial blood pressure,ARHGAP42
signal transduction,ARHGAP42
negative regulation of Rho protein signal transduction,ARHGAP42
sensory perception of sound,CCDC154
odontogenesis of dentin-containing tooth,CCDC154
tooth eruption,CCDC154
bone resorption,CCDC154
muscle organ development,MYMK
myoblast fusion,MYMK
myoblast fusion,MYMK
myoblast fusion involved in skeletal muscle regeneration,MYMK
plasma membrane fusion,MYMK
negative regulation of interleukin-12 production,LILRA5
negative regulation of interleukin-13 production,LILRA5
positive regulation of interleukin-1 beta production,LILRA5
positive regulation of interleukin-1 beta production,LILRA5
positive regulation of interleukin-10 production,LILRA5
positive regulation of interleukin-6 production,LILRA5
positive regulation of interleukin-6 production,LILRA5
positive regulation of tumor necrosis factor production,LILRA5
positive regulation of tumor necrosis factor production,LILRA5
positive regulation of MAPK cascade,LILRA5
innate immune response,LILRA5
positive regulation of inflammatory response,LILRA5
positive regulation of inflammatory response,LILRA5
positive regulation of cell activation,LILRA5
positive regulation of calcium ion transport,LILRA5
positive regulation of protein tyrosine kinase activity,LILRA5
spindle midzone assembly,CCDC69
lipoprotein transport,UNC119B
cilium assembly,UNC119B
G protein-coupled receptor signaling pathway,OR6C70
detection of chemical stimulus involved in sensory perception of smell,OR6C70
protein transport,SLC15A5
peptide transport,SLC15A5
miRNA-mediated post-transcriptional gene silencing,WTIP
response to hypoxia,WTIP
cytoskeleton organization,WTIP
regulation of cell morphogenesis,WTIP
cell projection organization,WTIP
miRNA-mediated gene silencing by inhibition of translation,WTIP
negative regulation of hippo signaling,WTIP
negative regulation of DNA-templated transcription,WTIP
negative regulation of transcription by RNA polymerase II,NKX6-3
cell fate determination,NKX6-3
negative regulation of epithelial cell differentiation,NKX6-3
enteroendocrine cell differentiation,NKX6-3
positive regulation of transcription by RNA polymerase II,NKX6-3
positive regulation of transcription by RNA polymerase II,NKX6-3
rRNA base methylation,METTL15
rRNA base methylation,METTL15
meiotic cell cycle,PRR19
cartilage condensation,UNCX
regulation of transcription by RNA polymerase II,UNCX
pattern specification process,UNCX
dorsal spinal cord development,UNCX
olfactory bulb interneuron differentiation,UNCX
common myeloid progenitor cell proliferation,UNCX
regulation of cell differentiation,UNCX
flagellated sperm motility,CIMIP2C
adaptive immune response,CD8B2
regulation of immune response,CD8B2
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,TMEM238L
G protein-coupled receptor signaling pathway,OR6C65
detection of chemical stimulus involved in sensory perception of smell,OR6C65
female meiosis I,TRIM75
positive regulation of antimicrobial humoral response,ACOD1
defense response,ACOD1
inflammatory response,ACOD1
embryo implantation,ACOD1
negative regulation of NF-kappaB transcription factor activity,ACOD1
negative regulation of type I interferon production,ACOD1
negative regulation of toll-like receptor 2 signaling pathway,ACOD1
negative regulation of toll-like receptor 4 signaling pathway,ACOD1
cellular response to interferon-beta,ACOD1
negative regulation of innate immune response,ACOD1
negative regulation of inflammatory response,ACOD1
defense response to virus,ACOD1
cellular response to molecule of bacterial origin,ACOD1
cellular response to lipopolysaccharide,ACOD1
cellular response to lipopolysaccharide,ACOD1
cellular response to lipopolysaccharide,ACOD1
cellular response to type II interferon,ACOD1
cellular response to interleukin-1,ACOD1
cellular response to tumor necrosis factor,ACOD1
cellular response to progesterone stimulus,ACOD1
tolerance induction to lipopolysaccharide,ACOD1
regulation of DNA-templated transcription,ZNF233
protein lipoylation,LIPT2
protein ubiquitination,ASB14
intracellular signal transduction,ASB14
regulation of transcription by RNA polymerase II,ZNF98
signal transduction,RASSF10
nervous system development,RASSF10
positive regulation of neurogenesis,RASSF10
monoatomic ion transport,SLC22A20P
transmembrane transport,SLC22A20P
biological_process,PCNX2
nucleosome assembly,TSPY2
spermatogenesis,TSPY2
gonadal mesoderm development,TSPY2
cell differentiation,TSPY2
cerebral cortex development,CCDC85C
cell division,SAC3D1
macrophage differentiation,ARID3C
positive regulation of transcription by RNA polymerase II,ARID3C
translation,RPL37AP8
G protein-coupled receptor signaling pathway,OR5H1
detection of chemical stimulus involved in sensory perception of smell,OR5H1
steroid biosynthetic process,SDR42E2
signal transduction,CGB1
monoatomic ion transport,SLC22A31
transmembrane transport,SLC22A31
G protein-coupled receptor signaling pathway,OR6C75
detection of chemical stimulus involved in sensory perception of smell,OR6C75
detection of chemical stimulus involved in sensory perception of smell,OR5B21
flagellated sperm motility,CFAP144
gamma-aminobutyric acid signaling pathway,SHISA7
memory,SHISA7
nervous system development,C3orf70
circadian behavior,C3orf70
regulation of vascular permeability involved in acute inflammatory response,C2CD4B
positive regulation of acute inflammatory response,C2CD4B
regulation of cell adhesion,C2CD4B
memory,TTC36
visual learning,TTC36
central nervous system neuron development,TTC36
negative regulation of proteasomal ubiquitin-dependent protein catabolic process,TTC36
G protein-coupled receptor signaling pathway,OR2AG2
water transport,AQP12B
transmembrane transport,AQP12B
G protein-coupled receptor signaling pathway,OR6C76
detection of chemical stimulus involved in sensory perception of smell,OR6C76
positive regulation of interleukin-6 production,SIGLEC16
morphogenesis of a branching structure,FIGNL2
negative regulation of cell migration,FIGNL2
negative regulation of cell migration,FIGNL2
negative regulation of axon regeneration,FIGNL2
microtubule severing,FIGNL2
microtubule severing,FIGNL2
G protein-coupled receptor signaling pathway,OR5K4
detection of chemical stimulus involved in sensory perception of smell,OR5K4
ventral spinal cord interneuron specification,DBX1
G protein-coupled receptor signaling pathway,OR52A4P
detection of chemical stimulus involved in sensory perception of smell,OR52A4P
regulation of translation,EIF4E1B
G protein-coupled receptor signaling pathway,OR4C45
detection of chemical stimulus involved in sensory perception of smell,OR4C45
cell adhesion,COL6A6
cell morphogenesis,GJE1
lens development in camera-type eye,GJE1
organ growth,GJE1
transmembrane transport,GJE1
neuron migration,DRGX
axon guidance,DRGX
detection of chemical stimulus,DRGX
detection of temperature stimulus,DRGX
dorsal spinal cord development,DRGX
trigeminal nerve development,DRGX
sensory perception of mechanical stimulus,DRGX
in utero embryonic development,IFITM5
bone mineralization,IFITM5
regulation of bone mineralization,IFITM5
bone morphogenesis,IFITM5
G protein-coupled receptor signaling pathway,OR2AT4
detection of chemical stimulus involved in sensory perception of smell,OR2AT4
positive regulation of ERK1 and ERK2 cascade,OR2AT4
protein ubiquitination,MARCHF11
regulation of DNA-templated transcription,ZNF726
protein modification process,TTLL13
retinal pigment epithelium development,SLC38A8
visual perception,SLC38A8
optic nerve development,SLC38A8
neuron projection development,SLC38A8
intracellular calcium ion homeostasis,DHRS7C
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,DHRS7C
D-glucose import,DHRS7C
glycolytic process,ENO4
proteolysis,USP27X
protein deubiquitination,USP27X
positive regulation of apoptotic process,USP27X
innate immune response,USP27X
protein stabilization,USP27X
protein stabilization,USP27X
defense response to virus,USP27X
positive regulation of type I interferon-mediated signaling pathway,USP27X
protein K63-linked deubiquitination,USP27X
protein K48-linked deubiquitination,USP27X
protein K48-linked deubiquitination,USP27X
regulation of transcription by RNA polymerase II,ZNF716
oocyte maturation,ZAR1L
negative regulation of translation,ZAR1L
protein polyglycylation,TTLL8
flagellated sperm motility,TTLL8
"mRNA cis splicing, via spliceosome",NCBP2L
"synaptic transmission, glutamatergic",ABTB3
exploration behavior,ABTB3
protein stabilization,ABTB3
sprouting angiogenesis,YJEFN3
lipid transport,YJEFN3
regulation of Notch signaling pathway,YJEFN3
regulation of cholesterol efflux,YJEFN3
negative regulation of angiogenesis,YJEFN3
membrane raft distribution,YJEFN3
hematopoietic stem cell proliferation,YJEFN3
protein quality control for misfolded or incompletely synthesized proteins,ZSWIM8
protein ubiquitination,ZSWIM8
protein ubiquitination,ZSWIM8
proteasome-mediated ubiquitin-dependent protein catabolic process,ZSWIM8
regulation of cytosolic calcium ion concentration,MYH7B
regulation of small GTPase mediated signal transduction,ARHGAP32
smoothened signaling pathway,DISP2
defense response to virus,TBKBP1
type I interferon-mediated signaling pathway,TBKBP1
"regulation of alternative mRNA splicing, via spliceosome",SRRM4
"regulation of alternative mRNA splicing, via spliceosome",SRRM4
mRNA processing,SRRM4
nervous system development,SRRM4
sensory perception of sound,SRRM4
RNA splicing,SRRM4
